7.875909357910256814e-01,2.247701560811035393e-01,4.122626071183754098e-02,5.486303023701535331e-01,7.595090575216301154e-01,4.613921249281431325e-01,5.190649713181694214e-01
1.381230147027789901e-01,7.806159770124438957e-01,5.355222709135357695e-01,8.046579594568377403e-02,5.157835709906734012e-01,6.599691569191363794e-01,5.519991947891810247e-01
3.483978010065826858e-01,8.471750069012419226e-01,2.840243354150612798e-01,8.041305918133030695e-02,6.825387107207107062e-01,6.308841185138549523e-01,7.011300782430990308e-02
9.531773372815809386e-01,6.722558103430528176e-01,9.642201551609523857e-01,6.436630932347842116e-01,9.359818460159838871e-01,9.561479918996099725e-01,7.152598292577484751e-02
2.181074085918829342e-01,7.954436172598718935e-01,6.413223046119724824e-01,1.674559208743945371e-01,3.740832002863825889e-01,8.300012959901167386e-01,3.356661103891062647e-01
6.839838876873765017e-01,5.748967966928426598e-01,1.219669561392727475e-01,1.467193229604692728e-01,4.475961306292058905e-01,3.565507243704073292e-03,3.945799086238628295e-01
6.966918918467190913e-01,5.232379506003517200e-01,4.238153411705688489e-01,5.763808367522713638e-01,7.433091881463527173e-01,6.755409618593118948e-01,9.903342836802443427e-01
5.779726056885967633e-01,9.001211019787892509e-01,1.295342162247395956e-01,4.645823828786763698e-01,7.176386922697512993e-01,9.558266189914910171e-01,6.523268902724941309e-01
3.295915838412620813e-01,5.326448566332749879e-01,4.463804358285145546e-01,1.983468344307501297e-02,8.748969948270481911e-01,7.562191149486541253e-01,7.709813611344271678e-01
4.853612548300784146e-02,4.127562794981713967e-01,3.031470000647052965e-01,5.379791553642429003e-01,2.068828673357851755e-01,2.618886551188622791e-01,9.503781712330884313e-01
3.580784232955572799e-01,6.302189201879352387e-01,7.235637044695352182e-01,3.272007649731115686e-01,2.395984598422071232e-02,3.779057518438715402e-01,1.170773059360100538e-01
7.356904969630798652e-01,3.103861168748870414e-01,9.532116788375548377e-02,1.812880533179993259e-01,3.088486633579071161e-01,4.262317717188067734e-01,2.606850801702097487e-01
8.247683422223563987e-01,1.441147956378634465e-01,6.412643992335228527e-01,5.053820262180744871e-01,5.303799240629594181e-01,1.325911041698824566e-01,9.647450808835559277e-01
2.606586860151842711e-01,9.124800659508052192e-01,6.971161569734155572e-01,6.519056091934961605e-01,8.359954475512090255e-01,5.451998641504904874e-01,7.392458297881313589e-01
2.156302060689348488e-01,8.738507060891431699e-01,6.951003027090131292e-01,5.364178369483034725e-01,1.697084070493597163e-01,9.686017186510763599e-01,7.966488823560822219e-01
2.221038690425894968e-01,8.852773392648795037e-01,3.784617806581302424e-01,7.355551174819960902e-01,7.603701425035724881e-01,3.130887189387374092e-01,3.934514881191349817e-02
8.063075099383202327e-01,9.473001328142346411e-01,2.643518921240682884e-01,5.890773178422027412e-01,2.597162495676246241e-01,5.634954019218744170e-01,7.721069676666824089e-01
9.235193724278409899e-01,1.001783037565586065e+00,9.256014812596397023e-01,2.316338586167931146e-01,-4.558904486547115872e-03,1.176782349921979276e-01,9.315059224732942234e-01
4.921196529090349769e-01,2.543501309696628021e-01,7.635593078601382588e-01,6.702480565557210612e-01,3.030508833722093676e-01,9.418467416299541872e-01,6.397550677582374279e-01
6.879346299197668380e-01,1.867289952873329995e-01,6.846542099707514373e-01,4.500011614898375978e-01,7.236096634208516454e-01,2.999518513559908950e-01,4.528253840072225533e-01
3.430464679434349629e-01,2.945642341809106557e-01,2.589692465916759168e-01,1.258220822335059247e-02,5.163610859438060308e-01,6.239323799609909349e-01,5.246179655672729147e-01
3.498070806879793326e-01,7.049997294527706737e-01,2.743322754920333173e-01,8.997813174140572023e-01,1.040437909575149950e-01,5.335712485380348369e-01,4.011457460003687858e-01
1.614269655978916029e-01,6.582398276435953710e-02,4.591058931424029654e-01,3.606418423190024813e-01,4.571349888515940929e-01,1.661475941193539807e-01,2.810424079553439647e-01
2.896590930993959145e-01,5.296505838777322284e-01,3.493078837453102992e-01,2.580457389531028989e-01,1.713698182902764211e-01,4.386149835280172549e-01,1.870882680184034197e-01
2.080238632896604101e-01,5.433011405134261507e-01,2.101210503380049333e-02,1.795121054150637316e-02,2.412502130673507272e-01,6.659164206729654145e-01,8.945618493935264537e-01
7.026766427800148485e-01,3.091529756853451660e-01,8.035492186467264597e-01,4.161329763927513747e-01,7.299675779666635611e-01,2.919378198493488008e-01,9.081748143712308208e-01
6.965843940646451182e-01,5.068017843990479943e-02,2.581424172603128397e-01,5.862078189983427334e-01,7.438657552138258078e-01,5.656101369535265766e-01,6.848365651446005620e-01
6.498312680238755856e-01,2.437626074770434526e-01,3.669669993532904684e-01,2.880978323002897357e-01,6.616497321715175683e-01,2.262313654247058436e-01,1.193003225671546291e-01
2.957946850522056859e-01,4.578428876400388314e-01,8.052574844189269720e-01,4.329462999277043367e-01,8.471594885335656522e-02,7.231339907048599525e-01,1.150326305708576913e-01
8.511211499361548416e-01,5.228167684140903049e-01,8.620080653661997827e-01,9.565433276931895046e-01,6.075519758194343201e-01,1.006210868811592135e-01,3.741633372805024949e-01
6.874838946822414698e-01,9.470514621363266272e-01,8.511498254026592658e-01,9.232110283767512859e-01,1.814494925528108149e-01,9.463792861139345147e-01,4.692739713083192155e-01
1.591169442418975122e-01,4.017487924886150585e-01,7.019820060713569676e-01,2.118840969172695599e-01,1.932907512167701403e-01,4.050935781919930978e-01,5.284175931477957944e-01
4.255767079896536353e-01,9.292510529781673745e-02,7.322747021587927563e-01,1.346276231194663831e-01,1.330811698002814514e-01,5.642066522323433420e-01,5.708776265883035439e-01
7.789532865434820597e-01,9.980661375797507118e-01,9.142730371400570322e-01,6.420766438449154734e-01,8.636837308316220874e-01,3.840919291902847310e-01,5.907772458203094379e-01
4.882111883144700237e-01,8.814721211065209561e-01,3.620838467394474347e-02,5.452720157167517678e-02,7.033113832450649250e-01,5.847991105596118955e-02,7.228272416991960991e-01
3.328704431337122238e-01,9.952283631824373478e-01,1.111883861157766246e-01,4.376478193218095308e-02,5.431747217009658124e-01,5.341211236910572424e-01,1.958518848808264434e-01
9.173038550213538644e-02,4.119745408555156030e-01,6.355946560721309480e-01,5.977945414179908212e-01,6.363323159696167020e-01,1.113723539028442927e-01,7.453546372303159195e-01
8.547515769231789351e-01,4.598192835536066281e-02,4.186020637680218370e-01,5.581628123508586281e-01,1.670181462509499060e-01,7.710743757812832389e-01,9.556668824936910278e-01
2.761032913283667511e-01,5.553217853122442982e-01,6.847882099802153899e-01,9.459034578796345905e-01,6.116949372953238706e-01,9.151711659874853799e-01,2.620460480741485521e-01
6.145352126124488112e-01,4.164904579822072406e-01,2.232937543424624582e-01,4.377744093438729056e-01,4.535158069434429007e-01,1.179047709569303604e-01,6.166825617161499906e-01
1.141654898908180810e-01,9.634684461197852157e-01,9.381711592153809676e-01,1.411827090683361874e-01,7.526592558924815046e-01,1.033550178595258884e-01,4.253229428259394096e-01
4.355041096853669025e-01,8.520425336531325389e-01,3.095954677704395586e-01,1.275845418428552813e-01,3.380582722974305176e-01,-3.408199435447828440e-02,8.541337262680104292e-01
-8.713882923280073106e-03,2.594822395122970415e-01,5.791019257679232979e-01,7.819385277015569735e-02,5.393973670388074737e-01,-1.223401128229088114e-02,3.747903747368986349e-01
7.454090413948960547e-01,5.514890641306463559e-01,8.881844913047376444e-01,9.665830847988725327e-02,1.593668501626189227e-01,3.744826474773385594e-01,6.515929736218419865e-01
1.951697323179019117e-01,4.486852767161524785e-02,1.290031248146903710e-02,5.812754273715470266e-01,8.879435406732978375e-01,9.736227175214595686e-01,4.038670940225800865e-01
6.652232167031453258e-01,6.754467309724547786e-01,5.211723923779242318e-01,6.819006120067011567e-01,6.658594231851191481e-01,2.406003853305108686e-01,6.728223640324791921e-01
6.578550144084729379e-01,8.107258119467826152e-01,4.546384241151470440e-01,9.887080949602243818e-01,1.151349990533542395e-01,3.323943783397952934e-01,3.117697889895655883e-01
6.131638152851542900e-01,2.275287632418259917e-02,2.926158019531159282e-01,9.540236269635714306e-02,2.699033040563253438e-01,2.496644505318586504e-01,1.902642923854619417e-02
1.071890548995428627e-01,3.469276957804322548e-01,8.035682734621805989e-02,6.181739808220300114e-01,9.115597090031525296e-01,8.732272554481007587e-02,4.760533558347088690e-01
-1.480653435451860685e-02,5.435792982367432941e-02,8.628188736881359233e-01,1.001330649578307114e-01,6.194316546093042719e-01,3.524819247075128281e-01,4.090436415871401832e-01
7.132713825291744358e-01,1.760263999959451112e-02,2.133132220752255170e-01,1.620583178712152461e-01,4.058383914912557233e-01,9.589873698402086033e-01,9.253978644667780751e-01
2.020561320568584895e-01,7.594014248550354784e-01,6.192052280120879937e-01,1.845297364884453672e-01,5.003019940157780315e-02,5.281745295487913494e-02,5.010868813696501833e-01
7.172230018159116982e-01,3.908974364440491733e-01,7.245030567538218724e-01,7.160245341124238383e-01,9.834070375399827091e-01,8.665970722653730807e-01,9.734939161292035514e-01
6.876367417851508845e-01,5.273586448473436272e-01,3.023652363631718631e-01,9.737764567414647354e-01,9.588816042577357202e-01,9.296428635589569778e-01,8.516623662412577955e-01
4.258673528425828136e-01,6.892010932837279169e-01,5.170381889998327818e-01,3.569631476829264738e-01,2.695418843823413346e-01,1.101485389642472140e-01,4.074471787398707967e-01
8.403007195233523907e-01,6.784356760157580490e-01,8.534304586991210417e-01,2.823676874813424997e-01,8.077249446229588514e-01,6.744063836617526508e-01,1.758333421192257717e-01
5.419411504526880918e-01,9.937203145947121063e-01,6.260903322663039505e-01,5.695931762859056668e-01,6.334707721672611092e-01,9.010134816214253606e-01,7.190174329315034418e-01
2.436822252241949427e-01,4.148901589789683597e-01,6.920883093024253752e-01,7.115273789576330721e-01,1.151549210765972914e-01,9.748437359546046066e-01,6.486734909535176730e-01
7.166564800549611869e-01,3.768252443390562867e-01,8.426895393146606184e-01,5.262510072122118521e-01,9.701027644615006773e-01,4.915876458956640049e-01,5.497868403984408348e-01
1.560720023862158523e-01,6.382820287766411971e-01,8.937706446106326030e-01,4.592976853646140167e-01,1.027095510700324066e-01,1.513928663640042860e-01,4.468915189109782804e-01
4.150087340859112683e-01,7.547295153191837525e-01,1.053374516618661300e-01,9.160325574593892739e-01,3.534952198275660012e-02,3.408715705828331277e-01,3.294591620016739109e-01
9.592126806946568163e-01,4.249234168196927564e-01,2.390351516009384392e-01,9.774897997795236604e-01,5.276765046577275298e-02,8.776261835780008180e-02,2.249458278667777755e-01
4.426175987616020602e-01,7.005469957433317629e-02,2.257677454773847348e-02,5.379959074683380305e-01,4.262426055306446360e-01,4.642500626365739791e-01,5.024225269243779435e-01
2.153256888675343650e-01,3.031376743745384239e-01,5.022174633356085716e-01,2.026169224385581669e-01,7.328544109940131612e-01,1.721207669769704851e-01,5.488045804988147536e-01
7.908417280267302507e-01,5.228204895956172216e-01,4.280903443138361908e-01,5.204508893104643485e-01,5.034717838841289428e-01,6.350301012372994158e-01,5.969672421031292364e-01
1.923654371674728414e-01,8.380715356664805160e-01,3.399786938052830609e-01,3.603133080711618530e-01,8.094024714866169257e-01,7.271704944867986298e-02,7.076972521312753228e-01
8.048124284104171133e-01,9.589348055707734853e-01,8.464182380334843714e-01,1.475924400571306805e-01,7.289692627866769525e-01,1.993826686306163776e-01,8.405690382554787954e-01
1.005968539586680421e+00,5.117664995265183009e-02,7.762511063122023991e-01,5.639545713530836890e-01,7.746509127201298139e-02,9.184169013126892711e-01,9.130244419820022772e-01
9.064574923748809354e-01,5.242902340705134501e-01,2.550731699189948132e-02,7.372660840003752991e-01,4.150219468271186263e-01,4.752019315695894530e-01,6.307229505286302551e-01
8.903501048312464361e-01,5.571763306002994742e-01,1.794355247203835158e-01,3.155125311706908908e-01,4.017949034026300770e-01,5.025033475012282702e-01,1.018948235376235939e-01
5.025241910389867117e-01,3.487815265665287767e-01,3.008263256729064028e-01,2.001229645675743074e-01,4.650448122882298585e-01,1.431420080811039719e-01,3.683102694606746330e-01
5.923361313918196203e-01,8.007742402770142709e-01,5.751366078513234781e-01,2.959167167578565238e-01,1.504958292842453471e-01,2.990140254190546201e-02,9.861819875201460750e-01
9.873034971585014086e-01,9.660204771148229730e-01,1.398116867961813614e-01,4.014732965963432876e-01,7.243559897719448193e-01,9.047034632551868016e-01,5.780173127327079552e-01
5.581440424352459573e-01,1.011699493528668725e+00,7.300562416866658577e-02,8.322237415336528610e-01,3.810338681706175457e-02,2.926078699531246552e-01,5.414751527294292544e-01
5.601134411386591294e-01,8.005608674277245318e-02,6.202425703767719956e-01,3.283422377076846699e-01,3.916667665337048021e-01,6.130893318396005848e-02,6.959461204908011789e-01
8.722923207779069710e-01,6.632370955298496629e-01,2.349174353450335373e-02,9.311413615652402997e-01,9.196131087453716102e-01,5.859717964591801831e-01,2.747174784971473938e-01
4.971398905132930479e-01,1.089159258337427244e-01,2.186860729822029115e-01,2.777144102509231938e-01,6.724231726039584522e-01,8.131088996241281341e-01,4.249036972303001924e-01
1.459404913281911464e-01,6.274671729085598004e-01,1.057083426495642881e-01,8.966495496178185087e-01,5.577372116391495771e-01,1.211327757423599910e-01,5.596951729813162135e-01
7.604343600395819802e-01,2.352047656017774990e-01,6.593111279271830494e-01,5.300074619545432908e-01,3.226789125870722086e-01,3.871348957466054785e-01,1.222431129779034259e-01
4.017283160485821125e-01,6.299981347254364206e-01,5.299244540971617123e-01,1.917166293753392869e-01,6.312325108621975600e-01,8.079316079812263185e-01,2.282787758972449343e-01
3.502647915869178119e-01,1.777767163083817936e-01,3.659542303336723590e-01,3.399640883618827436e-01,3.478434026812378121e-01,8.592490120346693017e-01,1.655486386172925761e-01
3.405550556066574974e-01,7.758927902383336850e-01,7.894638530807771559e-01,8.590977299355040397e-01,5.673796697161300751e-01,6.479448800965982302e-01,1.874077899222700572e-01
1.545427661145962195e-01,6.352137907297265018e-01,8.773128466563017147e-01,6.069870031325230730e-01,5.362792769384473468e-01,5.583893634365899583e-01,-5.375852051374798921e-03
2.754057327210421846e-01,5.390069940544477828e-02,4.009473956040538467e-01,7.851792419824459301e-01,3.398832770312795182e-01,4.475698226713450967e-01,9.575175267352016295e-01
3.121069614204812215e-01,2.898221616904610998e-01,1.929782477225801540e-01,1.775896942848844418e-01,8.436584229832504445e-01,6.791815319892758884e-01,2.584518776399225004e-01
9.008607341007195402e-01,8.974881584501654963e-01,3.896292508436069446e-01,6.693725336360076827e-01,2.335391748774543752e-01,3.081901294305496863e-01,1.879400244155165489e-01
6.245795274385573456e-03,9.160614448164842161e-01,7.435301403156704958e-02,3.697725545001993019e-01,5.898084158377693287e-01,4.715944370166013644e-01,9.739260045518003395e-01
7.207221714968015981e-03,6.266566935872383004e-01,7.790112198644624231e-01,1.875581964222071130e-01,4.100084342051125708e-01,7.384075597757648879e-01,7.082446547457400543e-01
7.426345797419665606e-01,1.887740572628091029e-01,8.253326919441384968e-01,8.887519658875316086e-02,5.194577343331799879e-01,5.372530413838230712e-02,2.360541180038952247e-01
3.611969322946986805e-02,1.860369910040344521e-01,7.732796971623409066e-01,2.675831358619641387e-01,4.283363085450634378e-01,1.696432861327327318e-02,4.088872963014721362e-01
6.580024490253086888e-01,9.116781034121109739e-01,5.149712254325226057e-01,5.078573144674006778e-01,2.323541558338751145e-01,7.899465763175121946e-01,4.486839347920489884e-01
1.308522287123034256e-01,3.269133533227772670e-01,8.319635379685423882e-01,4.145661420900574323e-01,9.529253045037683334e-01,3.219443233971798768e-01,2.766029443264033105e-01
4.179372359759779276e-01,6.435240511219882942e-01,8.646594802241751587e-01,1.009995644942967286e-01,6.904862258074550008e-01,6.188476203502869533e-01,3.070236699061644203e-01
2.644311602146885987e-01,7.746342752481609750e-01,3.696332502044529233e-01,3.632400978199950003e-01,5.701539975973785035e-01,5.677568282902661911e-01,6.739888957821432713e-01
6.993884488009110001e-01,2.677759004231168236e-02,5.816941836440613772e-02,2.562887158255282294e-02,6.598054399302526185e-02,3.383735802300296552e-02,8.495644521625489443e-01
1.813536010955024980e-01,5.462124800939086589e-01,6.370307296099352312e-01,7.692570562062777118e-01,9.709678648703025383e-02,5.516146828771013588e-01,4.418411335142004570e-01
1.112642641740428789e-01,4.649738370633782480e-01,7.816043889766993713e-01,8.501298302212727531e-01,2.470570582241087276e-01,6.486798714311757807e-01,8.906252138114865158e-01
3.051095894799282435e-02,1.920431347401831135e-01,5.347229149730989839e-01,1.096334263665765668e-01,5.883546005533427659e-01,3.047730369717671639e-01,7.295886961738256016e-01
9.072858035674850052e-01,6.272409403517940074e-01,5.216685073292117586e-02,7.708429509159863136e-01,2.405069715437720135e-01,8.242444695427958434e-01,1.429955868244168482e-01
1.255820649611145701e-01,7.479852674101568066e-01,6.927107961637880840e-02,7.595152761305716815e-01,8.185201532293111537e-01,4.034458470907751476e-02,3.240640356532468319e-02
3.400727918564578345e-01,4.091264393348951200e-01,1.679531185276798566e-01,3.792371931020006859e-02,8.525281941417331977e-01,1.805704651223450641e-01,4.178073914632736696e-01
8.174554589077029920e-01,9.959091329127446324e-01,9.460248590767329491e-01,1.386326742726325632e-02,8.743992648383863697e-01,7.686866523217001923e-01,5.870883971041407356e-01
